# t = 0
0.42 39.9081
0.43 40.8923
0.44 41.8785
0.45 42.8668
0.46 43.8573
0.47 44.8498
0.48 45.8445
0.49 46.8413
0.5 47.8402
0.51 48.8413
0.52 49.8445
0.53 50.8498
0.54 51.8573
0.55 52.8668
0.56 53.8785
0.57 54.8922
0.58 55.9081
0.59 56.926
0.6 57.9459
0.61 58.9679
0.62 59.9919
0.63 61.0178
0.64 62.0458
0.65 63.0756
0.66 64.1074
0.67 65.141
0.68 66.1764
0.69 67.2137
0.7 68.2527
0.71 69.2934
0.72 70.3358
0.73 71.3799
0.74 72.4256
0.75 73.4728
0.76 74.5215
0.77 75.5717
0.78 76.6233
0.79 77.6762
0.8 78.7305
0.81 79.786
0.82 80.8427
0.83 81.9006
0.84 82.9595
0.85 84.0195
0.86 85.0804
0.87 86.1422
0.88 87.2049
0.89 88.2684
0.9 89.3326
0.91 90.3974
0.92 91.4629
0.93 92.5288
0.94 93.5953
0.95 94.6621
0.96 95.7293
0.97 96.7967
0.98 97.8644
0.99 98.9322
1 100

# t = 1.9992
0 0
0.01 0.961398
0.02 1.92283
0.03 2.88435
0.04 3.84597
0.05 4.80775
0.06 5.76972
0.07 6.73192
0.08 7.69438
0.09 8.65714
0.1 9.62024
0.11 10.5837
0.12 11.5476
0.13 12.5119
0.14 13.4767
0.15 14.4421
0.16 15.408
0.17 16.3744
0.18 17.3415
0.19 18.3092
0.2 19.2776
0.21 20.2468
0.22 21.2166
0.23 22.1873
0.24 23.1587
0.25 24.131
0.26 25.1041
0.27 26.0782
0.28 27.0531
0.29 28.0289
0.3 29.0058
0.31 29.9836
0.32 30.9624
0.33 31.9422
0.34 32.9231
0.35 33.905
0.36 34.888
0.37 35.8721
0.38 36.8574
0.39 37.8437
0.4 38.8312
0.41 39.8199
0.42 40.8097
0.43 41.8007
0.44 42.7928
0.45 43.7862
0.46 44.7807
0.47 45.7765
0.48 46.7735
0.49 47.7717
0.5 48.7711
0.51 49.7717
0.52 50.7735
0.53 51.7765
0.54 52.7807
0.55 53.7862
0.56 54.7928
0.57 55.8006
0.58 56.8097
0.59 57.8198
0.6 58.8312
0.61 59.8437
0.62 60.8574
0.63 61.8721
0.64 62.888
0.65 63.905
0.66 64.9231
0.67 65.9422
0.68 66.9624
0.69 67.9836
0.7 69.0058
0.71 70.0289
0.72 71.0531
0.73 72.0781
0.74 73.1041
0.75 74.131
0.76 75.1587
0.77 76.1873
0.78 77.2166
0.79 78.2468
0.8 79.2776
0.81 80.3092
0.82 81.3415
0.83 82.3744
0.84 83.4079
0.85 84.4421
0.86 85.4767
0.87 86.5119
0.88 87.5476
0.89 88.5837
0.9 89.6202
0.91 90.6571
0.92 91.6944
0.93 92.7319
0.94 93.7697
0.95 94.8077
0.96 95.846
0.97 96.8843
0.98 97.9228
0.99 98.9614
1 100

# t = 1.99968
0 0
0.01 0.961435
0.02 1.92291
0.03 2.88446
0.04 3.84612
0.05 4.80793
0.06 5.76994
0.07 6.73217
0.08 7.69466
0.09 8.65746
0.1 9.6206
0.11 10.5841
0.12 11.548
0.13 12.5124
0.14 13.4772
0.15 14.4426
0.16 15.4085
0.17 16.375
0.18 17.3421
0.19 18.3099
0.2 19.2783
0.21 20.2475
0.22 21.2174
0.23 22.1881
0.24 23.1595
0.25 24.1318
0.26 25.105
0.27 26.079
0.28 27.054
0.29 28.0299
0.3 29.0067
0.31 29.9845
0.32 30.9634
0.33 31.9432
0.34 32.9241
0.35 33.906
0.36 34.8891
0.37 35.8732
0.38 36.8584
0.39 37.8448
0.4 38.8323
0.41 39.821
0.42 40.8108
0.43 41.8018
0.44 42.794
0.45 43.7873
0.46 44.7819
0.47 45.7777
0.48 46.7746
0.49 47.7728
0.5 48.7722
0.51 49.7728
0.52 50.7746
0.53 51.7777
0.54 52.7819
0.55 53.7873
0.56 54.794
0.57 55.8018
0.58 56.8108
0.59 57.821
0.6 58.8323
0.61 59.8448
0.62 60.8584
0.63 61.8732
0.64 62.8891
0.65 63.906
0.66 64.9241
0.67 65.9432
0.68 66.9633
0.69 67.9845
0.7 69.0067
0.71 70.0299
0.72 71.054
0.73 72.079
0.74 73.105
0.75 74.1318
0.76 75.1595
0.77 76.188
0.78 77.2174
0.79 78.2475
0.8 79.2783
0.81 80.3099
0.82 81.3421
0.83 82.375
0.84 83.4085
0.85 84.4426
0.86 85.4772
0.87 86.5124
0.88 87.548
0.89 88.5841
0.9 89.6206
0.91 90.6575
0.92 91.6947
0.93 92.7322
0.94 93.7699
0.95 94.8079
0.96 95.8461
0.97 96.8845
0.98 97.9229
0.99 98.9614
