# t = 0
0.45 44.5768
0.46 45.5973
0.47 46.6182
0.48 47.6394
0.49 48.6609
0.5 49.6828
0.51 50.705
0.52 51.7275
0.53 52.7503
0.54 53.7735
0.55 54.797
0.56 55.8208
0.57 56.8449
0.58 57.8694
0.59 58.8941
0.6 59.9192
0.61 60.9446
0.62 61.9703
0.63 62.9963
0.64 64.0226
0.65 65.0492
0.66 66.0761
0.67 67.1032
0.68 68.1307
0.69 69.1584
0.7 70.1864
0.71 71.2147
0.72 72.2432
0.73 73.2719
0.74 74.3009
0.75 75.3301
0.76 76.3596
0.77 77.3893
0.78 78.4192
0.79 79.4493
0.8 80.4796
0.81 81.51
0.82 82.5407
0.83 83.5715
0.84 84.6025
0.85 85.6336
0.86 86.6649
0.87 87.6963
0.88 88.7278
0.89 89.7595
0.9 90.7912
0.91 91.8231
0.92 92.855
0.93 93.887
0.94 94.919
0.95 95.9511
0.96 96.9832
